color,director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,actor_1_name,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,month,fate, Action, Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,Western,War
Color,Brad Furman,118,65,638,Margarita Levieva,11000,Matthew McConaughey,13943,Frances Fisher,1,English,USA,R,40000000,2011,980,7.3,2.35,25000,Febraury,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jaume Collet-Serra,113,174,767,Frank Langella,14000,Liam Neeson,17152,Aidan Quinn,3,English,UK,PG-13,30000000,2011,903,6.9,2.35,29000,December,Superhit,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Christopher Nolan,130,22000,19000,Hugh Jackman,23000,Christian Bale,63986,Scarlett Johansson,1,English,USA,PG-13,40000000,2006,20000,8.5,2.35,49000,June,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
Color,Sean Anders,116,51,465,Christoph Waltz,18000,Kevin Spacey,30571,Lindsay Sloane,7,English,USA,R,42000000,2014,11000,6.3,2.35,12000,July,Flop,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Cal Brunker,89,7,91,Paul Scheer,3000,Brendan Fraser,3361,Jonathan Morgan Heit,2,English,USA,PG,40000000,2013,190,5.9,2.35,0,June,Hit,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Color,Mel Gibson,139,0,19,Dalia Hernández,708,Rudy Youngblood,848,Jonathan Brewer,0,Maya,USA,R,40000000,2006,78,7.8,1.85,14000,March,Average,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,John Glen,130,46,162,Desmond Llewelyn,387,Joe Don Baker,1233,Art Malik,1,English,UK,PG,30000000,1987,244,6.7,2.35,0,June,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Nimród Antal,107,190,520,Alice Braga,2000,Topher Grace,4243,Derek Mears,0,English,USA,R,40000000,2010,1000,6.4,2.35,17000,July,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Ivan Reitman,116,425,204,Debra Winger,954,Brian Dennehy,2179,Roscoe Lee Browne,3,English,USA,PG,40000000,1986,568,5.9,2.35,263,August,Average,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,David Koepp,96,192,501,Charles S. Dutton,40000,Johnny Depp,41293,Timothy Hutton,1,English,USA,PG-13,40000000,2004,534,6.6,2.35,0,May,Average,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Alejandro Agresti,99,18,211,Dylan Walsh,18000,Keanu Reeves,18693,Ebon Moss-Bachrach,0,English,USA,PG,40000000,2006,426,6.8,2.35,0,June,Average,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
 Black and White,Iain Softley,104,34,280,Deneen Tyler,545,Gena Rowlands,1274,Joy Bryant,0,English,USA,PG-13,43000000,2005,351,6.5,2.35,0,November,Average,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Color,Peter Hedges,105,54,988,Odeya Rush,3000,Jennifer Garner,9069,Common,0,English,USA,PG,25000000,2012,2000,6.6,1.85,11000,November,Flop,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Color,Paul Weiland,101,10,681,Beau Garrett,1000,Busy Philipps,4298,Kevin Sussman,2,English,USA,PG-13,40000000,2008,689,5.8,2.35,3000,December,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Clint Eastwood,134,16000,235,Steve Schirripa,880,Johnny Cannizzaro,2281,Scott Vance,1,English,USA,R,40000000,2014,413,6.9,2.35,16000,Febraury,Hit,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,Francis Ford Coppola,135,0,913,Dean Stockwell,13000,Matt Damon,16762,Virginia Madsen,1,English,USA,PG-13,40000000,1997,936,7.1,2.35,0,December,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mathieu Kassovitz,98,326,416,Charles S. Dutton,21000,Robert Downey Jr.,22318,Bernard Hill,1,English,USA,R,40000000,2003,534,5.8,1.85,0,December,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Color,Steven Spielberg,155,14000,11000,Morgan Freeman,12000,Anthony Hopkins,37570,Matthew McConaughey,2,English,USA,R,36000000,1997,11000,7.2,1.85,0,August,Average,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Color,John McTiernan,106,323,0,José Wilker,472,Lorraine Bracco,519,Sean Connery,2,English,USA,PG-13,40000000,1992,47,6,2.35,694,Febraury,Flop,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Colin Strause,102,25,473,Johnny Lewis,1000,Sam Trammell,4324,Ian Whyte,0,English,USA,R,40000000,2007,741,4.7,2.35,0,Febraury,Flop,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Color,Donald Petrie,95,80,287,John Larroquette,3000,Macaulay Culkin,4634,Jonathan Hyde,1,English,USA,PG,40000000,1994,450,5.2,1.85,0,December,Flop,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Joan Chen,103,643,586,Sam Trammell,24000,J.K. Simmons,26938,Elaine Stritch,2,English,USA,PG-13,40000000,2000,1000,5.5,1.85,0,April,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Marc Lawrence,95,30,664,Scott Porter,799,Brad Garrett,2787,Haley Bennett,4,English,USA,PG-13,,2007,690,6.5,1.85,0,Febraury,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Greg Mottola,109,99,57,Nelson Ascencio,176,Bobby Lee,390,Jeremy Owen,0,English,USA,R,40000000,2011,61,7,2.35,42000,March,Flop,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Anne Fletcher,95,98,78,Tom Virtue,405,Miriam Margolyes,1070,Julene Renee,1,English,USA,PG-13,40000000,2012,358,5.8,2.35,0,July,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Wes Craven,111,0,687,Aimee Teegarden,2000,Alison Brie,4486,Shenae Grimes-Beech,0,English,USA,R,40000000,2011,741,6.2,2.35,26000,Febraury,Average,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Color,Joel Schumacher,123,541,173,Chris Bauer,12000,Nicolas Cage,12970,Anthony Heald,1,English,Germany,R,40000000,1999,638,6.5,2.35,0,August,Hit,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,Oliver Stone,140,0,552,Kevin Dillon,720,Michael Wincott,3044,Kathleen Quinlan,1,English,USA,R,38000000,1991,576,7.2,2.35,0,August,Flop,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Color,Jake Kasdan,94,52,214,Randall Park,683,James Wilcox,1488,Nat Faxon,2,English,USA,R,40000000,2014,392,5.1,1.85,0,October,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Diane Keaton,94,0,235,Celia Weston,374,Adam Arkin,1238,Jesse James,3,English,Germany,PG-13,60000000,2000,258,4.7,1.85,390,April,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Steven Quale,92,77,495,Jacqueline MacInnes Wood,703,Emma Bell,3074,Courtney B. Vance,0,English,USA,R,40000000,2011,682,5.9,2.35,20000,April,Flop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Color,Kelly Makin,102,6,584,Burt Young,711,Jeanne Tripplehorn,2913,Vincent Pastore,1,English,UK,PG-13,40000000,1999,683,5.8,1.85,445,March,Hit,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Mimi Leder,123,75,754,Haley Joel Osment,18000,Kevin Spacey,23920,Angie Dickinson,2,English,USA,PG-13,40000000,2000,3000,7.2,1.85,16000,May,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Bobby Farrelly,104,101,223,KaDee Strickland,787,Jimmy Fallon,1827,Ione Skye,1,English,USA,PG-13,30000000,2005,299,6.2,2.35,0,July,Hit,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Color,,30,,12,Melissa Altro,51,Bruce Dinsmore,108,Daniel Brochu,0,English,Canada,TV-Y,,,21,7.4,1.33,301,December,Flop,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Steven Brill,102,65,490,Shaun Weiss,1000,Lisa Ann Walter,3239,Matt Walsh,1,English,USA,PG-13,40000000,2008,613,5.7,2.35,702,January,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Seth MacFarlane,136,3000,3000,Charlize Theron,14000,Liam Neeson,28927,Seth MacFarlane,3,English,USA,R,40000000,2014,9000,6.1,2.35,24000,November,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,Russell Mulcahy,93,85,510,Peter Boyle,924,Jonathan Winters,2711,John Kapelos,0,English,USA,PG-13,25000000,1994,595,6,1.85,0,August,Average,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
Color,Stephen Daldry,129,335,64,Thomas Horn,15000,Tom Hanks,15595,Stephen Henderson,1,English,USA,PG-13,40000000,2011,467,6.9,2.35,39000,November,Average,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Color,Roger Michell,107,50,58,Patti D'Arbanville,293,Noah Bean,621,Vanessa Aspillaga,0,English,USA,PG-13,40000000,2010,117,6.5,2.35,0,August,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Jim Sheridan,117,260,441,Bill Duke,1000,50 Cent,3969,Marc John Jefferies,0,English,USA,R,40000000,2005,1000,5,2.35,0,May,Flop,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Christian Duguay,116,18,249,Cary-Hiroyuki Tagawa,2000,Michael Biehn,3753,Anne Archer,0,English,USA,R,40000000,2000,1000,5.7,2.35,470,August,Hit,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Chris Columbus,135,0,715,David Fine,3000,Rosario Dawson,5917,Jesse L. Martin,1,English,USA,PG-13,40000000,2005,1000,7,2.35,3000,September,Flop,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
Color,Chuck Russell,107,55,294,Jimmy Smits,3000,Rufus Sewell,4565,Angela Bettis,0,English,USA,R,40000000,2000,941,5.1,2.35,394,Febraury,Flop,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
Color,Sam Weisman,90,39,210,Valerie Perri,607,Oliver Hudson,1335,Carlease Burke,2,English,USA,PG-13,40000000,1999,322,5.3,1.85,279,Febraury,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,John Frankenheimer,99,287,44,Temuera Morrison,10000,Marlon Brando,10469,Marco Hofschneider,2,English,USA,PG-13,40000000,1996,368,4.4,2.35,0,April,Flop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Color,Peter Hyams,104,0,327,Justin Chambers,964,Catherine Deneuve,2888,Stephen Rea,0,English,Germany,PG-13,40000000,2001,931,4.7,2.35,299,October,Average,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Justin Chadwick,115,56,19000,Scarlett Johansson,20000,Natalie Portman,77823,Benedict Cumberbatch,3,English,UK,PG-13,35000000,2008,19000,6.7,1.85,0,June,Average,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Color,Pat O'Connor,119,7,903,Charlize Theron,18000,Keanu Reeves,29484,Frank Langella,1,English,USA,PG-13,40000000,2001,9000,6.7,1.85,8000,July,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Stephen Hopkins,99,81,135,Andrea Frankle,327,Stephen Rea,960,William Ragsdale,0,English,USA,R,40000000,2007,253,5.7,2.35,0,May,Hit,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Martin Scorsese,112,17000,354,David Carradine,22000,Robert De Niro,23737,David Proval,0,English,USA,R,500000,1973,926,7.4,1.85,0,September,Average,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Color,Penny Marshall,128,545,353,Cliff Robertson,783,Ed Begley Jr.,3126,Lillo Brancato,1,English,USA,PG-13,40000000,1994,754,6.1,1.85,680,January,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Olivier Megaton,112,118,674,Callum Blue,877,Jordi Mollà,3432,Jesse Borrego,0,English,France,PG-13,40000000,2011,738,6.4,2.35,15000,January,Average,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Frederik Du Chau,86,7,795,Jaleel White,10000,Gary Oldman,14275,Eric Idle,0,English,USA,G,40000000,1998,908,6.2,1.85,0,Febraury,Average,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
Color,Michael Caton-Jones,108,105,616,James Franco,22000,Robert De Niro,34377,John Doman,1,English,USA,R,60000000,2002,11000,6.2,2.35,416,September,Flop,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
 Black and White,Irwin Winkler,128,34,685,Nathan Lane,978,Mira Sorvino,3821,Steven Weber,1,English,USA,PG-13,60000000,1999,886,5.9,1.85,0,May,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Joseph Kahn,84,33,1000,Jay Hernandez,1000,Dane Cook,5039,Christina Milian,0,English,USA,PG-13,40000000,2004,1000,4,2.35,0,April,Average,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Harold Becker,111,17,889,Martin Landau,14000,Al Pacino,17877,Bridget Fonda,2,English,USA,R,40000000,1996,940,6.2,1.85,309,October,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Paul Verhoeven,131,719,683,Elizabeth Berkley,16000,Bobbie Phillips,18913,Robert Davi,0,English,France,NC-17,45000000,1995,893,4.6,2.35,0,January,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Sofia Coppola,123,0,826,Shirley Henderson,4000,Kirsten Dunst,7243,Rip Torn,1,English,USA,PG-13,40000000,2006,887,6.4,1.85,0,May,Flop,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Color,Barbet Schroeder,101,58,497,Michael Rapaport,12000,Nicolas Cage,14008,Philip Baker Hall,3,English,USA,R,40000000,1995,975,5.9,1.85,555,October,Flop,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Stephen Kay,102,19,351,Miranda Richardson,13000,Sylvester Stallone,14463,Lauren Lee Smith,1,English,USA,R,40000000,2000,530,5.1,2.35,604,April,Hit,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,J.A. Bayona,114,171,284,Geraldine Chaplin,6000,Naomi Watts,7099,Oaklee Pendergast,0,English,Spain,PG-13,45000000,2012,382,7.6,2.35,54000,Febraury,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Elaine May,107,124,572,Warren Beatty,636,Carol Kane,3374,Isabelle Adjani,2,English,USA,PG-13,51000000,1987,631,4.2,1.85,754,April,Hit,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Wes Anderson,87,0,563,Meryl Streep,13000,Bill Murray,24770,Helen McCrory,0,English,USA,PG,40000000,2009,11000,7.8,1.85,15000,May,Flop,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,Stephen Herek,103,65,311,Stockard Channing,11000,Angelina Jolie Pitt,12566,James Gammon,2,English,USA,PG-13,40000000,2002,944,5.8,2.35,835,October,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,John Carpenter,99,0,402,Michael McKean,782,Richard Epcar,2125,Patricia Heaton,2,English,USA,PG-13,40000000,1992,658,5.9,2.35,630,Febraury,Superhit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
 Black and White,Jean-Pierre Jeunet,122,0,54,Jamel Debbouze,326,Mathieu Kassovitz,809,Isabelle Nanty,0,French,France,R,77000000,2001,326,8.4,2.35,39000,March,Flop,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Dennie Gordon,91,29,762,Bob Saget,976,Mary-Kate Olsen,3974,Riley Smith,1,English,USA,PG,30000000,2004,799,4.8,1.85,849,August,Average,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Color,Charles Shyer,103,14,624,Nia Long,865,Omar Epps,3639,Jane Krakowski,4,English,UK,R,60000000,2004,826,6.2,1.85,0,October,Average,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Ken Kwapis,107,42,171,Tim Blake Nelson,875,Ted Danson,1702,Andrew Daly,3,English,USA,PG,40000000,2012,596,6.5,2.35,0,November,Average,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Color,Ulu Grosbard,106,22,613,Treat Williams,2000,Alexa PenaVega,4327,Jonathan Jackson,1,English,USA,PG-13,40000000,1999,642,6.3,1.85,579,September,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,William Malone,101,37,595,Jeffrey Combs,2000,Natascha McElhone,4262,Udo Kier,1,English,UK,R,42000000,2002,886,3.3,2.35,612,November,Flop,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Color,Paul Weitz,109,80,835,Salma Hayek,14000,Josh Hutcherson,20503,Patrick Fugit,3,English,USA,PG-13,40000000,2009,4000,5.9,2.35,0,January,Average,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Color,Paul McGuigan,110,118,287,Spencer Wilding,11000,Daniel Radcliffe,12876,Daniel Mays,2,English,USA,PG-13,40000000,2015,1000,6,2.35,11000,August,Flop,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
Color,Danny DeVito,89,0,500,Amber Valletta,1000,Justin Theroux,3096,Harvey Fierstein,0,English,USA,PG-13,40000000,2003,627,5.8,1.85,0,September,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Malcolm D. Lee,100,92,706,Sean Hayes,1000,Bernie Mac,4103,Mike Epps,2,English,USA,R,,2008,760,6.5,2.35,866,December,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Jerry Jameson,119,5,249,Jason Robards,521,M. Emmet Walsh,1883,Anne Archer,0,English,UK,PG,36000000,1980,372,4.7,2.35,328,November,Flop,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Mic Rodgers,83,7,485,Daniel von Bargen,2000,Michael Jai White,4024,Xander Berkeley,0,English,USA,R,24000000,1999,577,4.1,1.85,401,April,Average,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Christian Alvart,108,22,61,Dennis Quaid,12000,Norman Reedus,14127,Eddie Rouse,0,English,Germany,R,33000000,2009,2000,6.8,2.35,10000,April,Average,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0
Color,Gary Fleder,102,39,259,Mekhi Phifer,1000,Gary Dourdan,2664,Tim Guinee,4,English,USA,R,40000000,2001,1000,6.2,1.85,892,March,Flop,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
Color,Christian Duguay,93,18,443,Bridgette Wilson-Sampras,3000,Rufus Sewell,4123,Rupert Graves,0,English,UK,PG-13,40000000,2002,545,4.5,2.35,158,December,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,Jean-Marie Poiré,84,8,219,Matt Ross,545,Bridgette Wilson-Sampras,1149,John Aylward,3,English,France,PG-13,40000000,2001,248,5.8,2.35,565,Febraury,Hit,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Color,Danny Boyle,107,0,167,Benedict Wong,11000,Chris Evans,11623,Troy Garity,0,English,UK,R,26000000,2007,372,7.3,2.35,15000,July,Flop,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Brian Robbins,91,48,39,Lou Saliba,61,John Gatins,222,Greg Collins,8,English,USA,PG-13,40000000,2012,46,5.9,2.35,0,April,Flop,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,Marc F. Adler,94,0,379,Anne Bancroft,795,Eric Idle,2449,Kelly Ripa,1,English,USA,PG,40000000,2008,754,4.4,1.85,211,September,Flop,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Color,Pierre Morel,115,180,87,Mark Rylance,1000,Ray Winstone,1686,Jasmine Trinca,0,English,USA,R,40000000,2015,535,5.8,2.35,0,September,Flop,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Color,Geoffrey Sax,93,13,173,Sophie Okonedo,15000,Alex Pettyfer,15638,Ashley Walters,3,English,Germany,PG,40000000,2006,460,5.1,2.35,823,March,Average,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
Color,D.J. Caruso,105,154,502,Aaron Yoo,884,Sarah Roemer,2288,Jose Pablo Cantillo,0,English,USA,PG-13,20000000,2007,617,6.9,1.85,0,January,Average,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Color,Iain Softley,107,34,472,Fisher Stevens,11000,Angelina Jolie Pitt,13821,Lorraine Bracco,1,English,USA,PG-13,20000000,1995,922,6.2,2.35,12000,July,Average,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Color,Richard Shepard,101,47,2,Zan Marolt,499,James Brolin,504,Ljubomir Kerekes,2,English,USA,R,25000000,2007,3,6.9,2.35,0,August,Hit,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
 Black and White,Joel Coen,111,0,385,Bill Cobbs,1000,Jennifer Jason Leigh,2612,John Mahoney,2,English,UK,PG,30000000,1994,970,7.3,1.85,0,October,Hit,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,Peter Ho-Sun Chan,113,31,483,Takeshi Kaneshiro,5000,Jet Li,6267,Andy Lau,2,Mandarin,Hong Kong,R,40000000,2007,755,7.1,2.35,0,September,Average,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Color,Sergey Bodrov,112,44,533,Kuno Becker,1000,Jay Hernandez,2115,Jason Scott Lee,0,Kazakh,France,R,25000000,2005,580,6,2.35,265,May,Hit,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,Joon-ho Bong,126,584,398,Ewen Bremner,11000,Chris Evans,12286,Kang-ho Song,5,English,South Korea,R,39200000,2013,557,7,1.85,58000,July,Average,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Color,Bibo Bergeron,90,10,541,Bob Balaban,1000,Adam Goldberg,3243,François Cluzet,0,French,France,PG,25000000,2011,559,6.8,1.85,0,August,Flop,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Color,Jeff Nathanson,93,23,596,Glenn Morshower,2000,Matthew Broderick,5240,Tim Blake Nelson,10,English,USA,R,,2004,894,5.7,1.85,89,Febraury,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,Alex Proyas,98,295,380,Bai Ling,720,Michael Wincott,2630,David Patrick Kelly,0,English,USA,R,23000000,1994,581,7.6,1.85,15000,June,Superhit,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Color,S.S. Rajamouli,159,50,72,Anushka Shetty,218,Tamannaah Bhatia,554,Prabhas,1,Telugu,India,,18026148,2015,133,8.4,1.85,21000,October,Hit,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Color,Robert Schwentke,107,124,100,Brooklynn Proulx,152,Arliss Howard,568,Michelle Nolden,1,English,USA,PG-13,39000000,2009,142,7.1,2.35,13000,August,Flop,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
Color,Michael Lehmann,102,36,433,Stephen Collins,747,Colin Ferguson,1930,Tom Everett Scott,1,English,USA,PG-13,,2007,452,5.6,1.85,0,Febraury,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,Rob Cohen,106,357,4000,Vin Diesel,23000,Paul Walker,45327,Jordana Brewster,2,English,USA,PG-13,38000000,2001,14000,6.7,2.35,14000,June,Hit,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
 Black and White,Tim Burton,87,13000,787,Catherine O'Hara,940,Martin Landau,4774,Atticus Shaffer,0,English,USA,PG,39000000,2012,925,7,1.85,25000,December,Superhit,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
Color,Joss Whedon,119,0,279,Sean Maher,2000,Adam Baldwin,2853,Michael Hitchcock,0,English,USA,PG-13,40000000,2005,505,8,2.35,14000,May,Flop,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,Charles S. Dutton,110,534,511,Charles S. Dutton,865,Omar Epps,2972,Tim Daly,2,English,USA,PG-13,39000000,2004,534,5.3,2.35,177,September,Flop,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
Color,Richard Lester,125,44,420,Robert Vaughn,593,Margot Kidder,2329,Jackie Cooper,1,English,UK,PG,39000000,1983,542,4.9,2.35,0,July,Average,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,Peter Segal,113,88,785,Sylvester Stallone,22000,Robert De Niro,36009,Oscar Gale,1,English,USA,PG-13,40000000,2013,13000,6.4,1.85,12000,March,Hit,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,John Woo,150,610,478,Tony Chiu Wai Leung,755,Takeshi Kaneshiro,2172,Wei Zhao,4,Mandarin,China,R,553632000,2008,643,7.4,2.35,0,August,Average,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
Color,Andy Tennant,108,72,559,Mary Lynn Rajskub,982,Ethan Embry,4251,Courtney Gains,1,English,USA,PG-13,38000000,2002,935,6.1,2.35,0,November,Average,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
